time bp_transducer_voltage trigger
2015-04-14-13-42-875000: 2.37660506571 -1.0
2015-04-14-13-42-890000: 2.29321718113 -1.0
2015-04-14-13-42-906000: 2.28047736543 -1.0
2015-04-14-13-42-921000: 2.26305453447 -1.0
2015-04-14-13-42-937000: 2.23742383806 -1.0
2015-04-14-13-42-953000: 2.22292159726 -1.0
2015-04-14-13-42-968000: 2.14517347298 -1.0
2015-04-14-13-42-984000: 2.10534266579 -1.0
2015-04-14-13-42-000000: 2.1254343119 -1.0
2015-04-14-13-42-015000: 2.07890628934 -1.0
2015-04-14-13-42-031000: 2.09411350018 -1.0
2015-04-14-13-42-046000: 2.07699279923 -1.0
2015-04-14-13-42-062000: 2.00891283549 -1.0
2015-04-14-13-42-078000: 2.00785538043 -1.0
2015-04-14-13-42-093000: 1.99466236971 -1.0
2015-04-14-13-42-125000: 1.98459136915 -1.0
2015-04-14-13-42-125000: 1.98388639911 -1.0
2015-04-14-13-42-140000: 1.97623243869 -1.0
2015-04-14-13-42-171000: 1.96525504809 -1.0
2015-04-14-13-42-171000: 2.12709602699 -1.0
2015-04-14-13-42-187000: 2.2799234604 -1.0
2015-04-14-13-42-218000: 2.27171559494 -1.0
2015-04-14-13-42-234000: 2.33516289843 -1.0
2015-04-14-13-42-250000: 2.3163804824 2.3193804824
2015-04-14-13-42-265000: 2.29568457626 -1.0
2015-04-14-13-42-281000: 2.21214562667 -1.0
2015-04-14-13-42-296000: 2.19301072562 -1.0
2015-04-14-13-42-312000: 2.16496298907 -1.0
2015-04-14-13-42-328000: 2.09945113047 -1.0
2015-04-14-13-42-343000: 2.06314517347 -1.0
2015-04-14-13-42-359000: 2.04768618762 -1.0
2015-04-14-13-42-375000: 2.01430082079 -1.0
2015-04-14-13-42-390000: 1.95498262752 -1.0
2015-04-14-13-42-406000: 1.93937257667 -1.0
2015-04-14-13-42-421000: 1.92668311597 -1.0
2015-04-14-13-42-437000: 1.90125383957 -1.0
2015-04-14-13-42-453000: 1.8945062692 -1.0
2015-04-14-13-42-468000: 1.88015509341 -1.0
2015-04-14-13-42-484000: 1.86947983282 -1.0
2015-04-14-13-42-500000: 1.86207764741 -1.0
2015-04-14-13-42-515000: 1.84823002165 -1.0
2015-04-14-13-42-531000: 1.84223777632 -1.0
2015-04-14-13-42-546000: 1.83846115112 -1.0
2015-04-14-13-42-562000: 1.83216677577 -1.0
2015-04-14-13-42-578000: 1.82033335012 -1.0
2015-04-14-13-42-593000: 1.81524749484 -1.0
2015-04-14-13-42-609000: 1.94073216174 -1.0
2015-04-14-13-42-625000: 2.15156855834 -1.0
2015-04-14-13-42-640000: 2.16279772395 -1.0
2015-04-14-13-42-656000: 2.22387834231 -1.0
2015-04-14-13-42-671000: 2.21667757692 2.21967757692
2015-04-14-13-42-687000: 2.19975829599 -1.0
2015-04-14-13-42-703000: 2.17906238985 -1.0
2015-04-14-13-42-718000: 2.15766151367 -1.0
2015-04-14-13-42-734000: 2.12800241704 -1.0
2015-04-14-13-42-750000: 2.08318646458 -1.0
2015-04-14-13-42-765000: 1.99164106954 -1.0
2015-04-14-13-42-796000: 2.00020142001 -1.0
2015-04-14-13-42-796000: 1.98071403394 -1.0
2015-04-14-13-42-812000: 1.9673196032 -1.0
2015-04-14-13-42-843000: 1.94899038219 -1.0
2015-04-14-13-42-843000: 1.9364016315 -1.0
2015-04-14-13-42-875000: 1.92205045571 -1.0
2015-04-14-13-42-890000: 1.8963190493 -1.0
2015-04-14-13-42-906000: 1.8818168085 -1.0
2015-04-14-13-42-921000: 1.87008409285 -1.0
2015-04-14-13-42-937000: 1.8600130923 -1.0
2015-04-14-13-42-953000: 1.854625107 -1.0
2015-04-14-13-42-968000: 1.84676972657 -1.0
2015-04-14-13-42-984000: 1.83559091596 -1.0
2015-04-14-13-42-000000: 1.83131074072 -1.0
2015-04-14-13-42-015000: 1.82456317035 -1.0
2015-04-14-13-42-031000: 1.81464323481 -1.0
2015-04-14-13-42-046000: 1.8400221562 -1.0
2015-04-14-13-42-062000: 2.11939171157 -1.0
2015-04-14-13-42-078000: 2.16758144922 -1.0
2015-04-14-13-42-093000: 2.19507528073 -1.0
2015-04-14-13-42-109000: 2.21385769676 -1.0
2015-04-14-13-42-125000: 2.1964348658 2.1994348658
2015-04-14-13-42-140000: 2.17729996475 -1.0
2015-04-14-13-42-156000: 2.15892038874 -1.0
2015-04-14-13-42-171000: 2.13263507729 -1.0
2015-04-14-13-42-187000: 2.08474746966 -1.0
2015-04-14-13-42-203000: 2.00050355003 -1.0
2015-04-14-13-42-218000: 1.99561911476 -1.0
2015-04-14-13-42-234000: 1.97683669873 -1.0
2015-04-14-13-42-250000: 1.96429830304 -1.0
2015-04-14-13-42-265000: 1.9491414472 -1.0
2015-04-14-13-42-281000: 1.92980512614 -1.0
2015-04-14-13-42-296000: 1.91313762022 -1.0
2015-04-14-13-42-312000: 1.89798076439 -1.0
2015-04-14-13-42-328000: 1.88488846367 -1.0
2015-04-14-13-42-343000: 1.872803263 -1.0
2015-04-14-13-42-359000: 1.86298403746 -1.0
2015-04-14-13-42-375000: 1.85004280175 -1.0
2015-04-14-13-42-390000: 1.84465481646 -1.0
2015-04-14-13-42-406000: 1.84143209628 -1.0
2015-04-14-13-42-421000: 1.82839015056 -1.0
2015-04-14-13-42-437000: 1.82894405559 -1.0
2015-04-14-13-42-468000: 1.79646507881 -1.0
2015-04-14-13-42-468000: 1.82270003525 -1.0
2015-04-14-13-42-484000: 2.07356865905 -1.0
2015-04-14-13-42-515000: 2.17110629941 -1.0
2015-04-14-13-42-515000: 2.16259630394 -1.0
2015-04-14-13-42-546000: 2.19437031069 -1.0
2015-04-14-13-42-562000: 2.17281836951 2.17581836951
2015-04-14-13-42-578000: 2.15690618863 -1.0
2015-04-14-13-42-593000: 2.12523289189 -1.0
2015-04-14-13-42-609000: 2.10035752052 -1.0
2015-04-14-13-42-625000: 2.06113097336 -1.0
2015-04-14-13-42-640000: 1.96877989828 -1.0
2015-04-14-13-42-656000: 1.97608137368 -1.0
2015-04-14-13-42-671000: 1.96026990281 -1.0
2015-04-14-13-42-687000: 1.94788257213 -1.0
2015-04-14-13-42-703000: 1.93766050657 -1.0
2015-04-14-13-42-718000: 1.9163603404 -1.0
2015-04-14-13-42-734000: 1.90321768468 -1.0
2015-04-14-13-42-750000: 1.88705372879 -1.0
2015-04-14-13-42-765000: 1.87778840828 -1.0
2015-04-14-13-42-781000: 1.8672138577 -1.0
2015-04-14-13-42-796000: 1.85417191198 -1.0
2015-04-14-13-42-812000: 1.84958960673 -1.0
2015-04-14-13-42-828000: 1.84022357621 -1.0
2015-04-14-13-42-843000: 1.82924618561 -1.0
2015-04-14-13-42-859000: 1.82275039025 -1.0
2015-04-14-13-42-875000: 1.81836950501 -1.0
2015-04-14-13-42-890000: 1.8090538295 -1.0
2015-04-14-13-42-906000: 1.80855027947 -1.0
2015-04-14-13-42-921000: 2.03892441714 -1.0
2015-04-14-13-42-937000: 2.15534518354 -1.0
2015-04-14-13-42-953000: 2.14950400322 -1.0
2015-04-14-13-42-968000: 2.19285966061 -1.0
2015-04-14-13-42-984000: 2.17946522987 2.18246522987
2015-04-14-13-42-000000: 2.15579837857 -1.0
2015-04-14-13-42-015000: 2.13409537238 -1.0
2015-04-14-13-42-031000: 2.11158668614 -1.0
2015-04-14-13-42-046000: 2.07407220907 -1.0
2015-04-14-13-42-062000: 1.99204390956 -1.0
2015-04-14-13-42-078000: 1.9891736744 -1.0
2015-04-14-13-42-093000: 1.9672692482 -1.0
2015-04-14-13-42-109000: 1.95080316229 -1.0
2015-04-14-13-42-140000: 1.9437031069 -1.0
2015-04-14-13-42-140000: 1.92119442067 -1.0
2015-04-14-13-42-156000: 1.90800140994 -1.0
2015-04-14-13-42-187000: 1.89571478926 -1.0
2015-04-14-13-42-187000: 1.87939976837 -1.0
2015-04-14-13-42-218000: 1.86892592779 -1.0
2015-04-14-13-42-234000: 1.8562868221 -1.0
2015-04-14-13-42-250000: 1.84848179667 -1.0
2015-04-14-13-42-265000: 1.83715192104 -1.0
2015-04-14-13-42-281000: 1.83070648069 -1.0
2015-04-14-13-42-296000: 1.82854121557 -1.0
2015-04-14-13-42-312000: 1.81126944962 -1.0
2015-04-14-13-42-328000: 1.8126793897 -1.0
2015-04-14-13-42-343000: 1.80975879954 -1.0
2015-04-14-13-42-359000: 1.96716853819 -1.0
2015-04-14-13-42-375000: 2.13681454252 -1.0
2015-04-14-13-42-390000: 2.13983584269 -1.0
2015-04-14-13-42-406000: 2.1909965255 -1.0
2015-04-14-13-42-421000: 2.17835741981 2.18135741981
2015-04-14-13-42-437000: 2.17201268946 -1.0
2015-04-14-13-42-453000: 2.14421672793 -1.0
2015-04-14-13-42-468000: 2.12085200665 -1.0
2015-04-14-13-42-484000: 2.09391208017 -1.0
2015-04-14-13-42-500000: 2.03071655169 -1.0
2015-04-14-13-42-515000: 1.99430988469 -1.0
2015-04-14-13-42-531000: 1.97728989375 -1.0
2015-04-14-13-42-546000: 1.95191097236 -1.0
2015-04-14-13-42-562000: 1.9418903268 -1.0
2015-04-14-13-42-578000: 1.92859660607 -1.0
2015-04-14-13-42-593000: 1.91832418551 -1.0
2015-04-14-13-42-609000: 1.89954176947 -1.0
2015-04-14-13-42-625000: 1.88483810867 -1.0
2015-04-14-13-42-640000: 1.87345787804 -1.0
2015-04-14-13-42-656000: 1.86197693741 -1.0
2015-04-14-13-42-671000: 1.84943854172 -1.0
2015-04-14-13-42-687000: 1.84389949141 -1.0
2015-04-14-13-42-703000: 1.83503701093 -1.0
2015-04-14-13-42-718000: 1.8272319855 -1.0
2015-04-14-13-42-734000: 1.82395891032 -1.0
2015-04-14-13-42-750000: 1.81479429981 -1.0
2015-04-14-13-42-765000: 1.80849992447 -1.0
2015-04-14-13-42-781000: 1.89284455411 -1.0
2015-04-14-13-42-812000: 2.11893851654 -1.0
2015-04-14-13-42-812000: 2.13837554761 -1.0
2015-04-14-13-42-828000: 2.20121859107 -1.0
2015-04-14-13-42-859000: 2.19321214563 2.19621214563
2015-04-14-13-42-875000: 2.17679641472 -1.0
2015-04-14-13-42-890000: 2.16053174883 -1.0
2015-04-14-13-42-906000: 2.16320056398 -1.0
2015-04-14-13-42-921000: 2.10141497558 -1.0
2015-04-14-13-42-937000: 2.0564479581 -1.0
2015-04-14-13-42-953000: 1.98237574903 -1.0
2015-04-14-13-42-968000: 1.9854474042 -1.0
2015-04-14-13-42-984000: 1.96122664787 -1.0
2015-04-14-13-43-000000: 1.95901102775 -1.0
2015-04-14-13-43-015000: 1.93912080165 -1.0
2015-04-14-13-43-031000: 1.92028803062 -1.0
2015-04-14-13-43-046000: 1.90976383504 -1.0
2015-04-14-13-43-062000: 1.89430484919 -1.0
2015-04-14-13-43-078000: 1.87365929805 -1.0
2015-04-14-13-43-093000: 1.86630746765 -1.0
2015-04-14-13-43-109000: 1.85950954227 -1.0
2015-04-14-13-43-125000: 1.84833073166 -1.0
2015-04-14-13-43-140000: 1.84153280628 -1.0
2015-04-14-13-43-156000: 1.836446951 -1.0
2015-04-14-13-43-171000: 1.82602346543 -1.0
2015-04-14-13-43-187000: 1.82234755023 -1.0
2015-04-14-13-43-203000: 1.81585175487 -1.0
2015-04-14-13-43-218000: 1.85004280175 -1.0
2015-04-14-13-43-234000: 2.11692431643 -1.0
2015-04-14-13-43-250000: 2.16511405408 -1.0
2015-04-14-13-43-265000: 2.20454202125 -1.0
2015-04-14-13-43-281000: 2.21003071655 -1.0
2015-04-14-13-43-296000: 2.19683770583 2.19983770583
2015-04-14-13-43-312000: 2.17936451987 -1.0
2015-04-14-13-43-328000: 2.15207210836 -1.0
2015-04-14-13-43-343000: 2.13253436729 -1.0
2015-04-14-13-43-359000: 2.09149504003 -1.0
2015-04-14-13-43-375000: 2.00010071001 -1.0
2015-04-14-13-43-390000: 1.99612266479 -1.0
2015-04-14-13-43-406000: 1.98091545395 -1.0
2015-04-14-13-43-421000: 1.96465078806 -1.0
2015-04-14-13-43-437000: 1.94828541216 -1.0
2015-04-14-13-43-453000: 1.93146684123 -1.0
2015-04-14-13-43-484000: 1.91545395035 -1.0
2015-04-14-13-43-484000: 1.90090135455 -1.0
2015-04-14-13-43-500000: 1.89077999899 -1.0
2015-04-14-13-43-531000: 1.87688201823 -1.0
2015-04-14-13-43-546000: 1.86424291253 -1.0
2015-04-14-13-43-562000: 1.86011380231 -1.0
2015-04-14-13-43-578000: 1.84883428169 -1.0
2015-04-14-13-43-593000: 1.83896470114 -1.0
2015-04-14-13-43-609000: 1.8326703258 -1.0
2015-04-14-13-43-625000: 1.83000151065 -1.0
2015-04-14-13-43-640000: 1.81806737499 -1.0
2015-04-14-13-43-656000: 1.8200312201 -1.0
2015-04-14-13-43-671000: 2.08887657989 -1.0
2015-04-14-13-43-687000: 2.17382546956 -1.0
2015-04-14-13-43-703000: 2.18399718012 -1.0
2015-04-14-13-43-718000: 2.2164258019 -1.0
2015-04-14-13-43-734000: 2.20670728637 2.20970728637
2015-04-14-13-43-750000: 2.18656528526 -1.0
2015-04-14-13-43-765000: 2.16591973413 -1.0
2015-04-14-13-43-781000: 2.15121607332 -1.0
2015-04-14-13-43-796000: 2.11229165618 -1.0
2015-04-14-13-43-812000: 2.03675915202 -1.0
2015-04-14-13-43-828000: 2.01198449066 -1.0
2015-04-14-13-43-843000: 1.98574953422 -1.0
2015-04-14-13-43-859000: 1.96455007805 -1.0
2015-04-14-13-43-875000: 1.9581046377 -1.0
2015-04-14-13-43-890000: 1.9345384964 -1.0
2015-04-14-13-43-906000: 1.92194974571 -1.0
2015-04-14-13-43-921000: 1.90679288987 -1.0
2015-04-14-13-43-937000: 1.8873055038 -1.0
2015-04-14-13-43-953000: 1.87199758296 -1.0
2015-04-14-13-43-968000: 1.86620675764 -1.0
2015-04-14-13-43-984000: 1.85296339191 -1.0
2015-04-14-13-43-000000: 1.84475552646 -1.0
2015-04-14-13-43-015000: 1.84238884133 -1.0
2015-04-14-13-43-031000: 1.82980009064 -1.0
2015-04-14-13-43-046000: 1.82063548013 -1.0
2015-04-14-13-43-062000: 1.82073619014 -1.0
2015-04-14-13-43-078000: 1.81167228964 -1.0
2015-04-14-13-43-093000: 2.01143058563 -1.0
2015-04-14-13-43-109000: 2.15166926834 -1.0
2015-04-14-13-43-125000: 2.14613021804 -1.0
2015-04-14-13-43-156000: 2.19044262047 -1.0
2015-04-14-13-43-156000: 2.17594037968 2.17894037968
2015-04-14-13-43-171000: 2.15574802357 -1.0
2015-04-14-13-43-203000: 2.12951306712 -1.0
2015-04-14-13-43-218000: 2.10322775568 -1.0
2015-04-14-13-43-234000: 2.06611611864 -1.0
2015-04-14-13-43-250000: 1.98454101415 -1.0
2015-04-14-13-43-265000: 1.97864947883 -1.0
2015-04-14-13-43-281000: 1.96651392316 -1.0
2015-04-14-13-43-296000: 1.94581801702 -1.0
2015-04-14-13-43-312000: 1.9382144116 -1.0
2015-04-14-13-43-328000: 1.91953270557 -1.0
2015-04-14-13-43-343000: 1.90714537489 -1.0
2015-04-14-13-43-359000: 1.8927941991 -1.0
2015-04-14-13-43-375000: 1.86555214261 -1.0
2015-04-14-13-43-390000: 1.872652198 -1.0
2015-04-14-13-43-406000: 1.84994209175 -1.0
2015-04-14-13-43-421000: 1.84228813133 -1.0
2015-04-14-13-43-437000: 1.83972002618 -1.0
2015-04-14-13-43-453000: 1.83045470568 -1.0
2015-04-14-13-43-468000: 1.82113903016 -1.0
2015-04-14-13-43-484000: 1.81962838008 -1.0
2015-04-14-13-43-500000: 1.81247796969 -1.0
2015-04-14-13-43-515000: 1.80381690921 -1.0
2015-04-14-13-43-531000: 1.95790321768 -1.0
2015-04-14-13-43-546000: 2.13102371721 -1.0
2015-04-14-13-43-562000: 2.13852661262 -1.0
2015-04-14-13-43-578000: 2.18686741528 -1.0
2015-04-14-13-43-593000: 2.17664534972 2.17964534972
2015-04-14-13-43-609000: 2.15443879349 -1.0
2015-04-14-13-43-625000: 2.13313862732 -1.0
2015-04-14-13-43-640000: 2.1126441412 -1.0
2015-04-14-13-43-656000: 2.07538143915 -1.0
2015-04-14-13-43-671000: 2.00664686037 -1.0
2015-04-14-13-43-687000: 1.99128858452 -1.0
2015-04-14-13-43-703000: 1.96797421824 -1.0
2015-04-14-13-43-718000: 1.94516340198 -1.0
2015-04-14-13-43-734000: 1.94229316683 -1.0
2015-04-14-13-43-750000: 1.8691273478 -1.0
2015-04-14-13-43-765000: 1.85804924719 -1.0
2015-04-14-13-43-781000: 1.84405055642 -1.0
2015-04-14-13-43-796000: 1.82869228058 -1.0
2015-04-14-13-43-828000: 1.81192406466 -1.0
2015-04-14-13-43-843000: 1.80442116924 -1.0
2015-04-14-13-43-859000: 1.74308877587 -1.0
2015-04-14-13-43-875000: 1.7346291354 -1.0
2015-04-14-13-43-890000: 1.73150712523 -1.0
2015-04-14-13-43-906000: 1.71957298958 -1.0
2015-04-14-13-43-921000: 1.71423535928 -1.0
2015-04-14-13-43-937000: 1.71196938416 -1.0
2015-04-14-13-43-953000: 1.70204944861 -1.0
2015-04-14-13-43-968000: 1.72611913994 -1.0
2015-04-14-13-43-984000: 1.93786192658 -1.0
2015-04-14-13-43-000000: 1.9582053477 -1.0
2015-04-14-13-43-015000: 2.00810715545 -1.0
2015-04-14-13-43-031000: 1.99738153986 2.00038153986
2015-04-14-13-43-046000: 1.98645450425 -1.0
2015-04-14-13-43-062000: 1.89390200916 -1.0
2015-04-14-13-43-078000: 1.87582456317 -1.0
2015-04-14-13-43-093000: 1.85699179213 -1.0
2015-04-14-13-43-109000: 1.80618359434 -1.0
2015-04-14-13-43-125000: 1.75930308676 -1.0
2015-04-14-13-43-140000: 1.75321013143 -1.0
2015-04-14-13-43-156000: 1.73155748024 -1.0
2015-04-14-13-43-171000: 1.66503852158 -1.0
2015-04-14-13-43-187000: 1.6564278161 -1.0
2015-04-14-13-43-203000: 1.64555113551 -1.0
2015-04-14-13-43-218000: 1.63150208973 -1.0
2015-04-14-13-43-234000: 1.60491464827 -1.0
2015-04-14-13-43-250000: 1.61216576867 -1.0
2015-04-14-13-43-265000: 1.59831814291 -1.0
2015-04-14-13-43-281000: 1.58567903721 -1.0
2015-04-14-13-43-296000: 1.57948537187 -1.0
2015-04-14-13-43-312000: 1.57168034644 -1.0
2015-04-14-13-43-328000: 1.56694697618 -1.0
2015-04-14-13-43-343000: 1.5618611209 -1.0
2015-04-14-13-43-359000: 1.55838662571 -1.0
2015-04-14-13-43-375000: 1.54932272521 -1.0
2015-04-14-13-43-390000: 1.57978750189 -1.0
2015-04-14-13-43-406000: 1.80608288433 -1.0
2015-04-14-13-43-421000: 1.83972002618 -1.0
2015-04-14-13-43-453000: 1.88141396848 -1.0
2015-04-14-13-43-453000: 1.8782416033 -1.0
2015-04-14-13-43-468000: 1.86711314769 1.87011314769
2015-04-14-13-43-500000: 1.84802860164 -1.0
2015-04-14-13-43-515000: 1.83226748577 -1.0
2015-04-14-13-43-531000: 1.8090034745 -1.0
2015-04-14-13-43-546000: 1.76514426708 -1.0
2015-04-14-13-43-562000: 1.69555365326 -1.0
2015-04-14-13-43-578000: 1.69711465834 -1.0
2015-04-14-13-43-593000: 1.67873508233 -1.0
2015-04-14-13-43-609000: 1.67475703711 -1.0
2015-04-14-13-43-625000: 1.6635782265 -1.0
2015-04-14-13-43-640000: 1.64499723047 -1.0
2015-04-14-13-43-656000: 1.63653759001 -1.0
2015-04-14-13-43-671000: 1.62329422428 -1.0
2015-04-14-13-43-687000: 1.61196434866 -1.0
2015-04-14-13-43-703000: 1.60053376303 -1.0
2015-04-14-13-43-718000: 1.59474293771 -1.0
2015-04-14-13-43-734000: 1.58411803213 -1.0
2015-04-14-13-43-750000: 1.57726975175 -1.0
2015-04-14-13-43-765000: 1.57193212146 -1.0
2015-04-14-13-43-781000: 1.56422780603 -1.0
2015-04-14-13-43-796000: 1.55984692079 -1.0
2015-04-14-13-43-812000: 1.55601994058 -1.0
2015-04-14-13-43-828000: 1.57329170653 -1.0
2015-04-14-13-43-843000: 1.818268795 -1.0
2015-04-14-13-43-859000: 1.84782718163 -1.0
2015-04-14-13-43-875000: 1.88211893852 -1.0
2015-04-14-13-43-890000: 1.88796011884 -1.0
2015-04-14-13-43-906000: 1.88639911375 1.88939911375
2015-04-14-13-43-921000: 1.86474646256 -1.0
2015-04-14-13-43-937000: 1.84389949141 -1.0
2015-04-14-13-43-953000: 1.8254695604 -1.0
2015-04-14-13-43-968000: 1.79132886852 -1.0
2015-04-14-13-43-984000: 1.71186867415 -1.0
2015-04-14-13-43-000000: 1.709149504 -1.0
2015-04-14-13-43-015000: 1.69786998338 -1.0
2015-04-14-13-43-031000: 1.68165567249 -1.0
2015-04-14-13-43-046000: 1.67103076691 -1.0
2015-04-14-13-43-078000: 1.65592426608 -1.0
2015-04-14-13-43-078000: 1.64263054534 -1.0
2015-04-14-13-43-093000: 1.62581197442 -1.0
2015-04-14-13-43-125000: 1.61861120902 -1.0
2015-04-14-13-43-125000: 1.61075582859 -1.0
2015-04-14-13-43-140000: 1.59781459288 -1.0
2015-04-14-13-43-171000: 1.59021098746 -1.0
2015-04-14-13-43-187000: 1.5837151921 -1.0
2015-04-14-13-43-203000: 1.57732010675 -1.0
2015-04-14-13-43-218000: 1.56664484617 -1.0
2015-04-14-13-43-234000: 1.56488242107 -1.0
2015-04-14-13-43-250000: 1.55964550078 -1.0
2015-04-14-13-43-265000: 1.56060224583 -1.0
2015-04-14-13-43-281000: 1.78533662319 -1.0
2015-04-14-13-43-296000: 1.87305503802 -1.0
2015-04-14-13-43-312000: 1.87149403293 -1.0
2015-04-14-13-43-328000: 1.90860566997 -1.0
2015-04-14-13-43-343000: 1.89344881414 1.89644881414
2015-04-14-13-43-359000: 1.88096077345 -1.0
2015-04-14-13-43-375000: 1.86530036759 -1.0
2015-04-14-13-43-390000: 1.84576262652 -1.0
2015-04-14-13-43-406000: 1.80708998439 -1.0
2015-04-14-13-43-421000: 1.74933279621 -1.0
2015-04-14-13-43-437000: 1.72506168488 -1.0
2015-04-14-13-43-453000: 1.70627926885 -1.0
2015-04-14-13-43-468000: 1.68774862783 -1.0
2015-04-14-13-43-484000: 1.68009466741 -1.0
2015-04-14-13-43-500000: 1.66121154137 -1.0
2015-04-14-13-43-515000: 1.64514829548 -1.0
2015-04-14-13-43-531000: 1.63563119996 -1.0
2015-04-14-13-43-546000: 1.6163452339 -1.0
2015-04-14-13-43-562000: 1.60521677829 -1.0
2015-04-14-13-43-578000: 1.60214512312 -1.0
2015-04-14-13-43-593000: 1.59101666751 -1.0
2015-04-14-13-43-609000: 1.58255702704 -1.0
2015-04-14-13-43-625000: 1.57626265169 -1.0
2015-04-14-13-43-640000: 1.56961579133 -1.0
2015-04-14-13-43-656000: 1.56030011582 -1.0
2015-04-14-13-43-671000: 1.55808449569 -1.0
2015-04-14-13-43-687000: 1.55335112543 -1.0
2015-04-14-13-43-703000: 1.72561558991 -1.0
2015-04-14-13-43-718000: 1.84651795156 -1.0
2015-04-14-13-43-750000: 1.84475552646 -1.0
2015-04-14-13-43-750000: 1.88796011884 -1.0
2015-04-14-13-43-765000: 1.87053728788 1.87353728788
2015-04-14-13-43-796000: 1.85573291707 -1.0
2015-04-14-13-43-796000: 1.83392920087 -1.0
2015-04-14-13-43-812000: 1.81766453497 -1.0
2015-04-14-13-43-843000: 1.79022105846 -1.0
2015-04-14-13-43-859000: 1.72259428974 -1.0
2015-04-14-13-43-875000: 1.70925021401 -1.0
2015-04-14-13-43-890000: 1.69207915806 -1.0
2015-04-14-13-43-906000: 1.67249106199 -1.0
2015-04-14-13-43-921000: 1.66418248653 -1.0
2015-04-14-13-43-937000: 1.65008308575 -1.0
2015-04-14-13-43-953000: 1.63749433506 -1.0
2015-04-14-13-43-968000: 1.62500629438 -1.0
2015-04-14-13-43-984000: 1.61191399366 -1.0
2015-04-14-13-43-000000: 1.60048340803 -1.0
2015-04-14-13-43-015000: 1.58965708243 -1.0
2015-04-14-13-43-031000: 1.58285915706 -1.0
2015-04-14-13-43-046000: 1.57747117176 -1.0
2015-04-14-13-43-062000: 1.5709250214 -1.0
2015-04-14-13-43-078000: 1.56065260084 -1.0
2015-04-14-13-43-093000: 1.55778236568 -1.0
2015-04-14-13-43-109000: 1.55430787049 -1.0
2015-04-14-13-43-125000: 1.54715746009 -1.0
2015-04-14-13-43-140000: 1.69071957299 -1.0
2015-04-14-13-43-156000: 1.83297245581 -1.0
2015-04-14-13-43-171000: 1.83468452591 -1.0
2015-04-14-13-43-187000: 1.87859408832 -1.0
2015-04-14-13-43-203000: 1.86263155244 1.86563155244
2015-04-14-13-43-218000: 1.84762576162 -1.0
2015-04-14-13-43-234000: 1.82949796062 -1.0
2015-04-14-13-43-250000: 1.81363613475 -1.0
2015-04-14-13-43-265000: 1.7800493479 -1.0
2015-04-14-13-43-281000: 1.71715594944 -1.0
2015-04-14-13-43-296000: 1.70577571882 -1.0
2015-04-14-13-43-312000: 1.69172667304 -1.0
2015-04-14-13-43-328000: 1.67380029206 -1.0
2015-04-14-13-43-343000: 1.65577320107 -1.0
2015-04-14-13-43-359000: 1.64998237575 -1.0
2015-04-14-13-43-375000: 1.63210634977 -1.0
2015-04-14-13-43-390000: 1.62248854424 -1.0
2015-04-14-13-43-421000: 1.61428067879 -1.0
2015-04-14-13-43-421000: 1.59806636789 -1.0
2015-04-14-13-43-437000: 1.59318193263 -1.0
2015-04-14-13-43-468000: 1.5872903973 -1.0
2015-04-14-13-43-468000: 1.57606123168 -1.0
2015-04-14-13-43-500000: 1.57001863135 -1.0
2015-04-14-13-43-515000: 1.56599023113 -1.0
2015-04-14-13-43-531000: 1.55430787049 -1.0
2015-04-14-13-43-546000: 1.55219296037 -1.0
2015-04-14-13-43-562000: 1.54982627524 -1.0
2015-04-14-13-43-578000: 1.65501787603 -1.0
2015-04-14-13-43-593000: 1.82290145526 -1.0
2015-04-14-13-43-609000: 1.836446951 -1.0
2015-04-14-13-43-625000: 1.8818168085 -1.0
2015-04-14-13-43-640000: 1.86444433254 1.86744433254
2015-04-14-13-43-656000: 1.85704214714 -1.0
2015-04-14-13-43-671000: 1.84284203636 -1.0
2015-04-14-13-43-687000: 1.81836950501 -1.0
2015-04-14-13-43-703000: 1.79555868876 -1.0
2015-04-14-13-43-718000: 1.74087315575 -1.0
2015-04-14-13-43-734000: 1.70673246387 -1.0
2015-04-14-13-43-750000: 1.69379122816 -1.0
2015-04-14-13-43-765000: 1.67591520218 -1.0
2015-04-14-13-43-781000: 1.66931869681 -1.0
2015-04-14-13-43-796000: 1.65471574601 -1.0
2015-04-14-13-43-812000: 1.6400120852 -1.0
2015-04-14-13-43-828000: 1.62984037464 -1.0
2015-04-14-13-43-843000: 1.61483458382 -1.0
2015-04-14-13-43-859000: 1.60471322826 -1.0
2015-04-14-13-43-875000: 1.59781459288 -1.0
2015-04-14-13-43-890000: 1.58824714235 -1.0
2015-04-14-13-43-906000: 1.57978750189 -1.0
2015-04-14-13-43-921000: 1.57444987159 -1.0
2015-04-14-13-43-953000: 1.56387532101 -1.0
